time,away_description,away_change,score,home_change,home_description
11:41.0, , ,0-2,+2,G. Antetokounmpo makes 2-pt hook shot from 2 ft (assist by J. Holiday)
11:22.0,J. Brown makes 3-pt jump shot from 26 ft (assist by D. Theis),+3,3-2, , 
11:09.0, , ,3-4,+2,W. Matthews makes 2-pt layup from 2 ft (assist by K. Middleton)
10:49.0,D. Theis misses 2-pt layup from 4 ft, ,3-4, , 
10:45.0, , ,3-4, ,Defensive rebound by B. Lopez
10:38.0, , ,3-4, ,Personal foul by J. Brown (drawn by B. Lopez)
10:26.0, , ,3-4, ,G. Antetokounmpo misses 2-pt jump shot from 17 ft (block by G. Williams)
10:22.0,Defensive rebound by G. Williams, ,3-4, , 
10:21.0,G. Williams makes 2-pt layup from 1 ft,+2,5-4, , 
10:12.0, , ,5-6,+2,K. Middleton makes 2-pt layup from 3 ft
9:58.0,Shooting foul by W. Matthews (drawn by J. Brown), ,5-6, , 
9:58.0,J. Brown misses free throw 1 of 2, ,5-6, , 
9:58.0,Offensive rebound by Team, ,5-6, , 
9:58.0,J. Brown makes free throw 2 of 2,+1,6-6, , 
9:48.0, , ,6-6, ,G. Antetokounmpo misses 3-pt jump shot from 26 ft
9:45.0,Defensive rebound by D. White, ,6-6, , 
9:33.0,M. Smart misses 2-pt jump shot from 13 ft, ,6-6, , 
9:31.0, , ,6-6, ,Defensive rebound by G. Antetokounmpo
9:21.0, , ,6-6, ,B. Lopez misses 3-pt jump shot from 26 ft
9:19.0,Defensive rebound by G. Williams, ,6-6, , 
9:14.0,J. Brown misses 3-pt jump shot from 26 ft, ,6-6, , 
9:12.0, , ,6-6, ,Defensive rebound by J. Holiday
9:02.0, , ,6-6, ,J. Holiday misses 3-pt jump shot from 26 ft
8:59.0,Defensive rebound by J. Brown, ,6-6, , 
8:55.0,M. Smart makes 3-pt jump shot from 28 ft (assist by J. Brown),+3,9-6, , 
